2	2	5.400000000000000	2	3	-80	20	-60	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	2.001000000000000
2	2	4	2	4	-80	20	-40	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	1.797000000000000
3	1	4	1	0.500000000000000	-80	20	-120	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	1.495000000000000
2	1	4.800000000000000	3.900000000000000	3.900000000000000	-55	25	-35	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	0.873000000000000
3	1	4	2	2	-80	20	-50	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	1.854000000000000
1	1	2	2	0	-80	0	-60	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	-0.143000000000000
3	1	4	4.800000000000000	5	-80	20	-50	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	1.796000000000000
1	1	2	5	0	-90	0	0	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	0.244000000000000
3	2	4	4	0	-80	20	-50	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	1.592000000000000
3	2	5	1	1	-80	20	-55	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	1.252000000000000
3	2	4	4	5	-80	0	-50	0	-1.619200000000000	2.621808640000000	57.307800000000000	63.569411000000000	12	1	37.531101050000000	40.225222960000000	1969.484262000000000	2226.460449000000000	3001.877748000000000	2448.293693000000000	5.597222041000000	10.006602650000000	780	6	2.114000000000000
